npz,station,event_id,magnitude,window_type,status
ev_KO_MERS_.emsc_event_20230405_0000066.npz,KO.MERS,quakeml:eu.emsc/event/20230405_0000066,2.8,event,ok
ev_KO_DARE_.emsc_event_20230405_0000033.npz,KO.DARE,quakeml:eu.emsc/event/20230405_0000033,2.2,event,ok
ev_KO_DYBB_.emsc_event_20230404_0000267.npz,KO.DYBB,quakeml:eu.emsc/event/20230404_0000267,2.2,event,ok
ev_KO_DARE_.emsc_event_20230404_0000230.npz,KO.DARE,quakeml:eu.emsc/event/20230404_0000230,2.5,event,ok
,KO.BNN,quakeml:eu.emsc/event/20230404_0000140,2.2,event,gap
ev_KO_SARI_.emsc_event_20230404_0000191.npz,KO.SARI,quakeml:eu.emsc/event/20230404_0000191,2.0,event,ok
,KO.BNN,quakeml:eu.emsc/event/20230404_0000117,2.1,event,gap
ev_KO_DYBB_.emsc_event_20230404_0000090.npz,KO.DYBB,quakeml:eu.emsc/event/20230404_0000090,2.9,event,ok
ev_KO_TAHT_.emsc_event_20230404_0000083.npz,KO.TAHT,quakeml:eu.emsc/event/20230404_0000083,2.2,event,ok
ev_KO_CEYT_.emsc_event_20230404_0000045.npz,KO.CEYT,quakeml:eu.emsc/event/20230404_0000045,2.0,event,ok
ev_KO_GULA_.emsc_event_20230404_0000029.npz,KO.GULA,quakeml:eu.emsc/event/20230404_0000029,3.9,event,ok
ev_KO_BNN_.emsc_event_20230403_0000246.npz,KO.BNN,quakeml:eu.emsc/event/20230403_0000246,2.1,event,ok
ev_KO_GULA_.emsc_event_20230403_0000222.npz,KO.GULA,quakeml:eu.emsc/event/20230403_0000222,2.1,event,ok
ev_KO_MERS_.emsc_event_20230403_0000174.npz,KO.MERS,quakeml:eu.emsc/event/20230403_0000174,3.8,event,ok
ev_KO_GULA_.emsc_event_20230403_0000179.npz,KO.GULA,quakeml:eu.emsc/event/20230403_0000179,2.0,event,ok
ev_KO_DARE_.emsc_event_20230403_0000206.npz,KO.DARE,quakeml:eu.emsc/event/20230403_0000206,2.8,event,ok
ev_KO_SARI_.emsc_event_20230403_0000163.npz,KO.SARI,quakeml:eu.emsc/event/20230403_0000163,2.3,event,ok
ev_KO_SVRC_.emsc_event_20230403_0000119.npz,KO.SVRC,quakeml:eu.emsc/event/20230403_0000119,2.3,event,ok
ev_KO_DARE_.emsc_event_20230403_0000106.npz,KO.DARE,quakeml:eu.emsc/event/20230403_0000106,4.3,event,ok
ev_KO_SVRC_.emsc_event_20230403_0000106.npz,KO.SVRC,quakeml:eu.emsc/event/20230403_0000106,4.3,event,ok
ev_KO_DYBB_.emsc_event_20230403_0000100.npz,KO.DYBB,quakeml:eu.emsc/event/20230403_0000100,3.2,event,ok
ev_KO_MERS_.emsc_event_20230403_0000091.npz,KO.MERS,quakeml:eu.emsc/event/20230403_0000091,2.0,event,ok
ev_KO_YESY_.emsc_event_20230403_0000094.npz,KO.YESY,quakeml:eu.emsc/event/20230403_0000094,2.1,event,ok
ev_KO_CEYT_.emsc_event_20230403_0000080.npz,KO.CEYT,quakeml:eu.emsc/event/20230403_0000080,2.6,event,ok
ev_KO_GULA_.emsc_event_20230403_0000064.npz,KO.GULA,quakeml:eu.emsc/event/20230403_0000064,2.4,event,ok
ev_KO_DARE_.emsc_event_20230403_0000061.npz,KO.DARE,quakeml:eu.emsc/event/20230403_0000061,2.1,event,ok
ev_KO_BNN_.emsc_event_20230403_0000061.npz,KO.BNN,quakeml:eu.emsc/event/20230403_0000061,2.1,event,ok
ev_KO_SVRC_.emsc_event_20230403_0000054.npz,KO.SVRC,quakeml:eu.emsc/event/20230403_0000054,2.8,event,ok
ev_KO_DARE_.emsc_event_20230403_0000044.npz,KO.DARE,quakeml:eu.emsc/event/20230403_0000044,2.7,event,ok
ev_KO_DARE_.emsc_event_20230403_0000016.npz,KO.DARE,quakeml:eu.emsc/event/20230403_0000016,2.5,event,ok
ev_KO_YESY_.emsc_event_20230402_0000244.npz,KO.YESY,quakeml:eu.emsc/event/20230402_0000244,2.2,event,ok
ev_KO_DARE_.emsc_event_20230402_0000143.npz,KO.DARE,quakeml:eu.emsc/event/20230402_0000143,2.9,event,ok
ev_KO_YESY_.emsc_event_20230402_0000112.npz,KO.YESY,quakeml:eu.emsc/event/20230402_0000112,2.6,event,ok
ev_KO_TAHT_.emsc_event_20230402_0000077.npz,KO.TAHT,quakeml:eu.emsc/event/20230402_0000077,2.7,event,ok
ev_KO_TAHT_.emsc_event_20230402_0000287.npz,KO.TAHT,quakeml:eu.emsc/event/20230402_0000287,3.4,event,ok
ev_KO_SARI_.emsc_event_20230401_0000242.npz,KO.SARI,quakeml:eu.emsc/event/20230401_0000242,2.8,event,ok
ev_KO_YESY_.emsc_event_20230401_0000218.npz,KO.YESY,quakeml:eu.emsc/event/20230401_0000218,3.1,event,ok
ev_KO_CEYT_.emsc_event_20230401_0000228.npz,KO.CEYT,quakeml:eu.emsc/event/20230401_0000228,2.1,event,ok
ev_KO_YESY_.emsc_event_20230401_0000214.npz,KO.YESY,quakeml:eu.emsc/event/20230401_0000214,2.0,event,ok
ev_KO_SVRC_.emsc_event_20230401_0000152.npz,KO.SVRC,quakeml:eu.emsc/event/20230401_0000152,3.2,event,ok
ev_KO_CEYT_.emsc_event_20230401_0000127.npz,KO.CEYT,quakeml:eu.emsc/event/20230401_0000127,4.2,event,ok
ev_KO_CEYT_.emsc_event_20230401_0000101.npz,KO.CEYT,quakeml:eu.emsc/event/20230401_0000101,2.6,event,ok
ev_KO_CEYT_.emsc_event_20230401_0000120.npz,KO.CEYT,quakeml:eu.emsc/event/20230401_0000120,3.1,event,ok
ev_KO_YESY_.emsc_event_20230401_0000094.npz,KO.YESY,quakeml:eu.emsc/event/20230401_0000094,3.1,event,ok
ev_KO_DYBB_.emsc_event_20230401_0000066.npz,KO.DYBB,quakeml:eu.emsc/event/20230401_0000066,3.0,event,ok
ev_KO_CEYT_.emsc_event_20230401_0000036.npz,KO.CEYT,quakeml:eu.emsc/event/20230401_0000036,2.0,event,ok
ev_KO_DARE_.emsc_event_20230401_0000012.npz,KO.DARE,quakeml:eu.emsc/event/20230401_0000012,3.8,event,ok
ev_KO_GULA_.emsc_event_20230331_0000277.npz,KO.GULA,quakeml:eu.emsc/event/20230331_0000277,2.0,event,ok
ev_KO_YESY_.emsc_event_20230331_0000244.npz,KO.YESY,quakeml:eu.emsc/event/20230331_0000244,2.0,event,ok
ev_KO_MERS_.emsc_event_20230331_0000226.npz,KO.MERS,quakeml:eu.emsc/event/20230331_0000226,2.2,event,ok
ev_KO_DARE_.emsc_event_20230331_0000188.npz,KO.DARE,quakeml:eu.emsc/event/20230331_0000188,2.4,event,ok
ev_KO_BNN_.emsc_event_20230331_0000181.npz,KO.BNN,quakeml:eu.emsc/event/20230331_0000181,2.5,event,ok
ev_KO_SVRC_.emsc_event_20230331_0000202.npz,KO.SVRC,quakeml:eu.emsc/event/20230331_0000202,2.0,event,ok
ev_KO_SARI_.emsc_event_20230331_0000174.npz,KO.SARI,quakeml:eu.emsc/event/20230331_0000174,2.1,event,ok
ev_KO_URFA_.emsc_event_20230331_0000174.npz,KO.URFA,quakeml:eu.emsc/event/20230331_0000174,2.1,event,ok
ev_KO_BNN_.emsc_event_20230331_0000174.npz,KO.BNN,quakeml:eu.emsc/event/20230331_0000174,2.1,event,ok
ev_KO_DARE_.emsc_event_20230331_0000174.npz,KO.DARE,quakeml:eu.emsc/event/20230331_0000174,2.1,event,ok
ev_KO_SVRC_.emsc_event_20230331_0000174.npz,KO.SVRC,quakeml:eu.emsc/event/20230331_0000174,2.1,event,ok
ev_KO_GULA_.emsc_event_20230331_0000162.npz,KO.GULA,quakeml:eu.emsc/event/20230331_0000162,2.0,event,ok
ev_KO_MERS_.emsc_event_20230331_0000174.npz,KO.MERS,quakeml:eu.emsc/event/20230331_0000174,2.1,event,ok
ev_KO_YESY_.emsc_event_20230331_0000162.npz,KO.YESY,quakeml:eu.emsc/event/20230331_0000162,2.0,event,ok
ev_KO_DYBB_.emsc_event_20230331_0000162.npz,KO.DYBB,quakeml:eu.emsc/event/20230331_0000162,2.0,event,ok
ev_KO_CEYT_.emsc_event_20230331_0000162.npz,KO.CEYT,quakeml:eu.emsc/event/20230331_0000162,2.0,event,ok
ev_KO_SARI_.emsc_event_20230331_0000162.npz,KO.SARI,quakeml:eu.emsc/event/20230331_0000162,2.0,event,ok
ev_KO_URFA_.emsc_event_20230331_0000162.npz,KO.URFA,quakeml:eu.emsc/event/20230331_0000162,2.0,event,ok
ev_KO_TAHT_.emsc_event_20230331_0000162.npz,KO.TAHT,quakeml:eu.emsc/event/20230331_0000162,2.0,event,ok
ev_KO_MERS_.emsc_event_20230331_0000162.npz,KO.MERS,quakeml:eu.emsc/event/20230331_0000162,2.0,event,ok
ev_KO_DARE_.emsc_event_20230331_0000162.npz,KO.DARE,quakeml:eu.emsc/event/20230331_0000162,2.0,event,ok
,KO.GULA,quakeml:eu.emsc/event/20230331_0000143,2.2,event,missing_HHN
ev_KO_BNN_.emsc_event_20230331_0000162.npz,KO.BNN,quakeml:eu.emsc/event/20230331_0000162,2.0,event,ok
,KO.DYBB,quakeml:eu.emsc/event/20230331_0000143,2.2,event,gap
ev_KO_SVRC_.emsc_event_20230331_0000162.npz,KO.SVRC,quakeml:eu.emsc/event/20230331_0000162,2.0,event,ok
ev_KO_YESY_.emsc_event_20230331_0000143.npz,KO.YESY,quakeml:eu.emsc/event/20230331_0000143,2.2,event,ok
ev_KO_CEYT_.emsc_event_20230331_0000143.npz,KO.CEYT,quakeml:eu.emsc/event/20230331_0000143,2.2,event,ok
ev_KO_SVRC_.emsc_event_20230331_0000143.npz,KO.SVRC,quakeml:eu.emsc/event/20230331_0000143,2.2,event,ok
ev_KO_MERS_.emsc_event_20230331_0000143.npz,KO.MERS,quakeml:eu.emsc/event/20230331_0000143,2.2,event,ok
ev_KO_BNN_.emsc_event_20230331_0000143.npz,KO.BNN,quakeml:eu.emsc/event/20230331_0000143,2.2,event,ok
ev_KO_DARE_.emsc_event_20230331_0000143.npz,KO.DARE,quakeml:eu.emsc/event/20230331_0000143,2.2,event,ok
,KO.SARI,quakeml:eu.emsc/event/20230331_0000143,2.2,event,gap
,KO.URFA,quakeml:eu.emsc/event/20230331_0000143,2.2,event,gap
,KO.TAHT,quakeml:eu.emsc/event/20230331_0000143,2.2,event,gap
ev_KO_SARI_.emsc_event_20230331_0000100.npz,KO.SARI,quakeml:eu.emsc/event/20230331_0000100,2.1,event,ok
ev_KO_YESY_.emsc_event_20230331_0000062.npz,KO.YESY,quakeml:eu.emsc/event/20230331_0000062,2.0,event,ok
ev_KO_YESY_.emsc_event_20230331_0000025.npz,KO.YESY,quakeml:eu.emsc/event/20230331_0000025,3.0,event,ok
ev_KO_YESY_.emsc_event_20230330_0000202.npz,KO.YESY,quakeml:eu.emsc/event/20230330_0000202,3.3,event,ok
ev_KO_GULA_.emsc_event_20230330_0000221.npz,KO.GULA,quakeml:eu.emsc/event/20230330_0000221,2.1,event,ok
ev_KO_BNN_.emsc_event_20230330_0000203.npz,KO.BNN,quakeml:eu.emsc/event/20230330_0000203,2.2,event,ok
ev_KO_YESY_.emsc_event_20230330_0000249.npz,KO.YESY,quakeml:eu.emsc/event/20230330_0000249,3.6,event,ok
ev_KO_TAHT_.emsc_event_20230330_0000249.npz,KO.TAHT,quakeml:eu.emsc/event/20230330_0000249,3.6,event,ok
ev_KO_SARI_.emsc_event_20230330_0000249.npz,KO.SARI,quakeml:eu.emsc/event/20230330_0000249,3.6,event,ok
ev_KO_GULA_.emsc_event_20230330_0000249.npz,KO.GULA,quakeml:eu.emsc/event/20230330_0000249,3.6,event,ok
ev_KO_CEYT_.emsc_event_20230330_0000249.npz,KO.CEYT,quakeml:eu.emsc/event/20230330_0000249,3.6,event,ok
ev_KO_CEYT_.emsc_event_20230330_0000201.npz,KO.CEYT,quakeml:eu.emsc/event/20230330_0000201,2.1,event,ok
ev_KO_SVRC_.emsc_event_20230330_0000203.npz,KO.SVRC,quakeml:eu.emsc/event/20230330_0000203,2.2,event,ok
ev_KO_YESY_.emsc_event_20230330_0000201.npz,KO.YESY,quakeml:eu.emsc/event/20230330_0000201,2.1,event,ok
ev_KO_GULA_.emsc_event_20230330_0000201.npz,KO.GULA,quakeml:eu.emsc/event/20230330_0000201,2.1,event,ok
ev_KO_DYBB_.emsc_event_20230330_0000201.npz,KO.DYBB,quakeml:eu.emsc/event/20230330_0000201,2.1,event,ok
ev_KO_TAHT_.emsc_event_20230330_0000201.npz,KO.TAHT,quakeml:eu.emsc/event/20230330_0000201,2.1,event,ok
ev_KO_MERS_.emsc_event_20230330_0000203.npz,KO.MERS,quakeml:eu.emsc/event/20230330_0000203,2.2,event,ok
ev_KO_SARI_.emsc_event_20230330_0000201.npz,KO.SARI,quakeml:eu.emsc/event/20230330_0000201,2.1,event,ok
ev_KO_BNN_.emsc_event_20230330_0000201.npz,KO.BNN,quakeml:eu.emsc/event/20230330_0000201,2.1,event,ok
ev_KO_MERS_.emsc_event_20230330_0000201.npz,KO.MERS,quakeml:eu.emsc/event/20230330_0000201,2.1,event,ok
ev_KO_DYBB_.emsc_event_20230330_0000200.npz,KO.DYBB,quakeml:eu.emsc/event/20230330_0000200,2.3,event,ok
ev_KO_URFA_.emsc_event_20230330_0000201.npz,KO.URFA,quakeml:eu.emsc/event/20230330_0000201,2.1,event,ok
ev_KO_DARE_.emsc_event_20230330_0000201.npz,KO.DARE,quakeml:eu.emsc/event/20230330_0000201,2.1,event,ok
ev_KO_SVRC_.emsc_event_20230330_0000201.npz,KO.SVRC,quakeml:eu.emsc/event/20230330_0000201,2.1,event,ok
ev_KO_GULA_.emsc_event_20230330_0000200.npz,KO.GULA,quakeml:eu.emsc/event/20230330_0000200,2.3,event,ok
ev_KO_YESY_.emsc_event_20230330_0000200.npz,KO.YESY,quakeml:eu.emsc/event/20230330_0000200,2.3,event,ok
ev_KO_URFA_.emsc_event_20230330_0000200.npz,KO.URFA,quakeml:eu.emsc/event/20230330_0000200,2.3,event,ok
ev_KO_SARI_.emsc_event_20230330_0000200.npz,KO.SARI,quakeml:eu.emsc/event/20230330_0000200,2.3,event,ok
ev_KO_BNN_.emsc_event_20230330_0000200.npz,KO.BNN,quakeml:eu.emsc/event/20230330_0000200,2.3,event,ok
ev_KO_DARE_.emsc_event_20230330_0000200.npz,KO.DARE,quakeml:eu.emsc/event/20230330_0000200,2.3,event,ok
ev_KO_TAHT_.emsc_event_20230330_0000200.npz,KO.TAHT,quakeml:eu.emsc/event/20230330_0000200,2.3,event,ok
ev_KO_CEYT_.emsc_event_20230330_0000200.npz,KO.CEYT,quakeml:eu.emsc/event/20230330_0000200,2.3,event,ok
ev_KO_MERS_.emsc_event_20230330_0000200.npz,KO.MERS,quakeml:eu.emsc/event/20230330_0000200,2.3,event,ok
ev_KO_SVRC_.emsc_event_20230330_0000200.npz,KO.SVRC,quakeml:eu.emsc/event/20230330_0000200,2.3,event,ok
ev_KO_YESY_.emsc_event_20230330_0000192.npz,KO.YESY,quakeml:eu.emsc/event/20230330_0000192,3.0,event,ok
ev_KO_CEYT_.emsc_event_20230330_0000192.npz,KO.CEYT,quakeml:eu.emsc/event/20230330_0000192,3.0,event,ok
ev_KO_DYBB_.emsc_event_20230330_0000192.npz,KO.DYBB,quakeml:eu.emsc/event/20230330_0000192,3.0,event,ok
ev_KO_SARI_.emsc_event_20230330_0000175.npz,KO.SARI,quakeml:eu.emsc/event/20230330_0000175,2.1,event,ok
ev_KO_GULA_.emsc_event_20230330_0000192.npz,KO.GULA,quakeml:eu.emsc/event/20230330_0000192,3.0,event,ok
ev_KO_TAHT_.emsc_event_20230330_0000192.npz,KO.TAHT,quakeml:eu.emsc/event/20230330_0000192,3.0,event,ok
ev_KO_SARI_.emsc_event_20230330_0000152.npz,KO.SARI,quakeml:eu.emsc/event/20230330_0000152,2.6,event,ok
ev_KO_DARE_.emsc_event_20230330_0000104.npz,KO.DARE,quakeml:eu.emsc/event/20230330_0000104,2.7,event,ok
ev_KO_GULA_.emsc_event_20230330_0000077.npz,KO.GULA,quakeml:eu.emsc/event/20230330_0000077,2.1,event,ok
ev_KO_GULA_.emsc_event_20230330_0000054.npz,KO.GULA,quakeml:eu.emsc/event/20230330_0000054,3.2,event,ok
ev_KO_SVRC_.emsc_event_20230330_0000038.npz,KO.SVRC,quakeml:eu.emsc/event/20230330_0000038,3.6,event,ok
ev_KO_GULA_.emsc_event_20230330_0000020.npz,KO.GULA,quakeml:eu.emsc/event/20230330_0000020,2.6,event,ok
ev_KO_SARI_.emsc_event_20230329_0000318.npz,KO.SARI,quakeml:eu.emsc/event/20230329_0000318,2.0,event,ok
ev_KO_TAHT_.emsc_event_20230329_0000292.npz,KO.TAHT,quakeml:eu.emsc/event/20230329_0000292,4.3,event,ok
ev_KO_CEYT_.emsc_event_20230329_0000236.npz,KO.CEYT,quakeml:eu.emsc/event/20230329_0000236,2.1,event,ok
ev_KO_TAHT_.emsc_event_20230329_0000220.npz,KO.TAHT,quakeml:eu.emsc/event/20230329_0000220,3.2,event,ok
ev_KO_GULA_.emsc_event_20230329_0000192.npz,KO.GULA,quakeml:eu.emsc/event/20230329_0000192,2.1,event,ok
ev_KO_BNN_.emsc_event_20230329_0000167.npz,KO.BNN,quakeml:eu.emsc/event/20230329_0000167,3.9,event,ok
ev_KO_DYBB_.emsc_event_20230329_0000170.npz,KO.DYBB,quakeml:eu.emsc/event/20230329_0000170,3.0,event,ok
ev_KO_TAHT_.emsc_event_20230329_0000153.npz,KO.TAHT,quakeml:eu.emsc/event/20230329_0000153,2.1,event,ok
ev_KO_TAHT_.emsc_event_20230329_0000151.npz,KO.TAHT,quakeml:eu.emsc/event/20230329_0000151,2.2,event,ok
ev_KO_SARI_.emsc_event_20230329_0000151.npz,KO.SARI,quakeml:eu.emsc/event/20230329_0000151,2.2,event,ok
ev_KO_DARE_.emsc_event_20230329_0000151.npz,KO.DARE,quakeml:eu.emsc/event/20230329_0000151,2.2,event,ok
ev_KO_URFA_.emsc_event_20230329_0000151.npz,KO.URFA,quakeml:eu.emsc/event/20230329_0000151,2.2,event,ok
ev_KO_SVRC_.emsc_event_20230329_0000151.npz,KO.SVRC,quakeml:eu.emsc/event/20230329_0000151,2.2,event,ok
ev_KO_BNN_.emsc_event_20230329_0000151.npz,KO.BNN,quakeml:eu.emsc/event/20230329_0000151,2.2,event,ok
ev_KO_GULA_.emsc_event_20230329_0000149.npz,KO.GULA,quakeml:eu.emsc/event/20230329_0000149,2.7,event,ok
ev_KO_DYBB_.emsc_event_20230329_0000149.npz,KO.DYBB,quakeml:eu.emsc/event/20230329_0000149,2.7,event,ok
ev_KO_MERS_.emsc_event_20230329_0000151.npz,KO.MERS,quakeml:eu.emsc/event/20230329_0000151,2.2,event,ok
,KO.CEYT,quakeml:eu.emsc/event/20230329_0000149,2.7,event,gap
ev_KO_TAHT_.emsc_event_20230329_0000149.npz,KO.TAHT,quakeml:eu.emsc/event/20230329_0000149,2.7,event,ok
ev_KO_SARI_.emsc_event_20230329_0000149.npz,KO.SARI,quakeml:eu.emsc/event/20230329_0000149,2.7,event,ok
ev_KO_DARE_.emsc_event_20230329_0000149.npz,KO.DARE,quakeml:eu.emsc/event/20230329_0000149,2.7,event,ok
ev_KO_MERS_.emsc_event_20230329_0000149.npz,KO.MERS,quakeml:eu.emsc/event/20230329_0000149,2.7,event,ok
ev_KO_BNN_.emsc_event_20230329_0000149.npz,KO.BNN,quakeml:eu.emsc/event/20230329_0000149,2.7,event,ok
ev_KO_URFA_.emsc_event_20230329_0000149.npz,KO.URFA,quakeml:eu.emsc/event/20230329_0000149,2.7,event,ok
ev_KO_SVRC_.emsc_event_20230329_0000149.npz,KO.SVRC,quakeml:eu.emsc/event/20230329_0000149,2.7,event,ok
ev_KO_GULA_.emsc_event_20230329_0000146.npz,KO.GULA,quakeml:eu.emsc/event/20230329_0000146,2.0,event,ok
ev_KO_DYBB_.emsc_event_20230329_0000146.npz,KO.DYBB,quakeml:eu.emsc/event/20230329_0000146,2.0,event,ok
ev_KO_SARI_.emsc_event_20230329_0000143.npz,KO.SARI,quakeml:eu.emsc/event/20230329_0000143,3.1,event,ok
ev_KO_CEYT_.emsc_event_20230329_0000107.npz,KO.CEYT,quakeml:eu.emsc/event/20230329_0000107,2.1,event,ok
ev_KO_TAHT_.emsc_event_20230329_0000080.npz,KO.TAHT,quakeml:eu.emsc/event/20230329_0000080,2.9,event,ok
ev_KO_TAHT_.emsc_event_20230329_0000044.npz,KO.TAHT,quakeml:eu.emsc/event/20230329_0000044,2.0,event,ok
ev_KO_GULA_.emsc_event_20230329_0000015.npz,KO.GULA,quakeml:eu.emsc/event/20230329_0000015,2.4,event,ok
ev_KO_YESY_.emsc_event_20230328_0000213.npz,KO.YESY,quakeml:eu.emsc/event/20230328_0000213,2.2,event,ok
ev_KO_DYBB_.emsc_event_20230328_0000241.npz,KO.DYBB,quakeml:eu.emsc/event/20230328_0000241,2.0,event,ok
ev_KO_GULA_.emsc_event_20230328_0000192.npz,KO.GULA,quakeml:eu.emsc/event/20230328_0000192,2.3,event,ok
ev_KO_DYBB_.emsc_event_20230328_0000169.npz,KO.DYBB,quakeml:eu.emsc/event/20230328_0000169,3.0,event,ok
ev_KO_DARE_.emsc_event_20230328_0000123.npz,KO.DARE,quakeml:eu.emsc/event/20230328_0000123,3.0,event,ok
ev_KO_URFA_.emsc_event_20230328_0000130.npz,KO.URFA,quakeml:eu.emsc/event/20230328_0000130,3.4,event,ok
ev_KO_GULA_.emsc_event_20230328_0000144.npz,KO.GULA,quakeml:eu.emsc/event/20230328_0000144,3.7,event,ok
ev_KO_DYBB_.emsc_event_20230328_0000133.npz,KO.DYBB,quakeml:eu.emsc/event/20230328_0000133,2.1,event,ok
ev_KO_YESY_.emsc_event_20230328_0000133.npz,KO.YESY,quakeml:eu.emsc/event/20230328_0000133,2.1,event,ok
ev_KO_CEYT_.emsc_event_20230328_0000133.npz,KO.CEYT,quakeml:eu.emsc/event/20230328_0000133,2.1,event,ok
ev_KO_SARI_.emsc_event_20230328_0000133.npz,KO.SARI,quakeml:eu.emsc/event/20230328_0000133,2.1,event,ok
ev_KO_TAHT_.emsc_event_20230328_0000133.npz,KO.TAHT,quakeml:eu.emsc/event/20230328_0000133,2.1,event,ok
ev_KO_URFA_.emsc_event_20230328_0000133.npz,KO.URFA,quakeml:eu.emsc/event/20230328_0000133,2.1,event,ok
ev_KO_DARE_.emsc_event_20230328_0000133.npz,KO.DARE,quakeml:eu.emsc/event/20230328_0000133,2.1,event,ok
ev_KO_BNN_.emsc_event_20230328_0000133.npz,KO.BNN,quakeml:eu.emsc/event/20230328_0000133,2.1,event,ok
ev_KO_MERS_.emsc_event_20230328_0000133.npz,KO.MERS,quakeml:eu.emsc/event/20230328_0000133,2.1,event,ok
ev_KO_DYBB_.emsc_event_20230328_0000113.npz,KO.DYBB,quakeml:eu.emsc/event/20230328_0000113,2.3,event,ok
ev_KO_YESY_.emsc_event_20230328_0000113.npz,KO.YESY,quakeml:eu.emsc/event/20230328_0000113,2.3,event,ok
ev_KO_GULA_.emsc_event_20230328_0000113.npz,KO.GULA,quakeml:eu.emsc/event/20230328_0000113,2.3,event,ok
ev_KO_SVRC_.emsc_event_20230328_0000133.npz,KO.SVRC,quakeml:eu.emsc/event/20230328_0000133,2.1,event,ok
ev_KO_TAHT_.emsc_event_20230328_0000113.npz,KO.TAHT,quakeml:eu.emsc/event/20230328_0000113,2.3,event,ok
ev_KO_CEYT_.emsc_event_20230328_0000113.npz,KO.CEYT,quakeml:eu.emsc/event/20230328_0000113,2.3,event,ok
ev_KO_SARI_.emsc_event_20230328_0000113.npz,KO.SARI,quakeml:eu.emsc/event/20230328_0000113,2.3,event,ok
,KO.BNN,quakeml:eu.emsc/event/20230328_0000113,2.3,event,missing_HHN
ev_KO_URFA_.emsc_event_20230328_0000113.npz,KO.URFA,quakeml:eu.emsc/event/20230328_0000113,2.3,event,ok
ev_KO_MERS_.emsc_event_20230328_0000113.npz,KO.MERS,quakeml:eu.emsc/event/20230328_0000113,2.3,event,ok
ev_KO_DARE_.emsc_event_20230328_0000113.npz,KO.DARE,quakeml:eu.emsc/event/20230328_0000113,2.3,event,ok
ev_KO_SVRC_.emsc_event_20230328_0000113.npz,KO.SVRC,quakeml:eu.emsc/event/20230328_0000113,2.3,event,ok
ev_KO_BNN_.emsc_event_20230328_0000102.npz,KO.BNN,quakeml:eu.emsc/event/20230328_0000102,2.3,event,ok
ev_KO_DYBB_.emsc_event_20230328_0000078.npz,KO.DYBB,quakeml:eu.emsc/event/20230328_0000078,2.7,event,ok
ev_KO_SVRC_.emsc_event_20230328_0000048.npz,KO.SVRC,quakeml:eu.emsc/event/20230328_0000048,2.0,event,ok
ev_KO_DYBB_.emsc_event_20230328_0000025.npz,KO.DYBB,quakeml:eu.emsc/event/20230328_0000025,2.2,event,ok
ev_KO_SARI_.emsc_event_20230327_0000257.npz,KO.SARI,quakeml:eu.emsc/event/20230327_0000257,3.4,event,ok
ev_KO_CEYT_.emsc_event_20230327_0000194.npz,KO.CEYT,quakeml:eu.emsc/event/20230327_0000194,2.0,event,ok
ev_KO_GULA_.emsc_event_20230327_0000226.npz,KO.GULA,quakeml:eu.emsc/event/20230327_0000226,2.0,event,ok
ev_KO_SVRC_.emsc_event_20230327_0000167.npz,KO.SVRC,quakeml:eu.emsc/event/20230327_0000167,2.5,event,ok
ev_KO_BNN_.emsc_event_20230327_0000126.npz,KO.BNN,quakeml:eu.emsc/event/20230327_0000126,2.8,event,ok
ev_KO_CEYT_.emsc_event_20230327_0000144.npz,KO.CEYT,quakeml:eu.emsc/event/20230327_0000144,2.0,event,ok
ev_KO_BNN_.emsc_event_20230327_0000120.npz,KO.BNN,quakeml:eu.emsc/event/20230327_0000120,2.3,event,ok
ev_KO_SARI_.emsc_event_20230327_0000115.npz,KO.SARI,quakeml:eu.emsc/event/20230327_0000115,2.0,event,ok
ev_KO_URFA_.emsc_event_20230327_0000115.npz,KO.URFA,quakeml:eu.emsc/event/20230327_0000115,2.0,event,ok
ev_KO_DARE_.emsc_event_20230327_0000115.npz,KO.DARE,quakeml:eu.emsc/event/20230327_0000115,2.0,event,ok
ev_KO_SVRC_.emsc_event_20230327_0000115.npz,KO.SVRC,quakeml:eu.emsc/event/20230327_0000115,2.0,event,ok
ev_KO_BNN_.emsc_event_20230327_0000115.npz,KO.BNN,quakeml:eu.emsc/event/20230327_0000115,2.0,event,ok
ev_KO_MERS_.emsc_event_20230327_0000115.npz,KO.MERS,quakeml:eu.emsc/event/20230327_0000115,2.0,event,ok
ev_KO_GULA_.emsc_event_20230327_0000109.npz,KO.GULA,quakeml:eu.emsc/event/20230327_0000109,2.6,event,ok
ev_KO_YESY_.emsc_event_20230327_0000109.npz,KO.YESY,quakeml:eu.emsc/event/20230327_0000109,2.6,event,ok
ev_KO_TAHT_.emsc_event_20230327_0000109.npz,KO.TAHT,quakeml:eu.emsc/event/20230327_0000109,2.6,event,ok
ev_KO_CEYT_.emsc_event_20230327_0000109.npz,KO.CEYT,quakeml:eu.emsc/event/20230327_0000109,2.6,event,ok
ev_KO_SARI_.emsc_event_20230327_0000109.npz,KO.SARI,quakeml:eu.emsc/event/20230327_0000109,2.6,event,ok
ev_KO_BNN_.emsc_event_20230327_0000109.npz,KO.BNN,quakeml:eu.emsc/event/20230327_0000109,2.6,event,ok
,KO.URFA,quakeml:eu.emsc/event/20230327_0000109,2.6,event,gap
,KO.DARE,quakeml:eu.emsc/event/20230327_0000109,2.6,event,gap
